zpid_1,zpid_2,zipcode_1,year_month.y_1,zestimate_linear_1,interval_range_linear_1,type_1,yearBuilt_1,bathrooms_1,bedrooms_1,lot_1,lotUnit_1,heating_1,cooling_1,parkingType_1,price.y_1,zipcode_2,year_month.y_2,zestimate_linear_2,interval_range_linear_2,type_2,yearBuilt_2,bathrooms_2,bedrooms_2,lot_2,lotUnit_2,heating_2,cooling_2,parkingType_2,price.y_2,pred_choice,true_choice,correct,price_diff_pct,difficulty,bedrooms_diff,bathrooms_diff,year_diff,lot_diff,bedroom_category,year_category,strat_key,sample_group
11484294,11484872,15237,2021/9/1,241616.9492,15.69491525,"Single Family Residence, Residential",1948,3,2,10772.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,205000.0,15237,2021/9/1,265879.661,10.0,"Single Family Residence, Residential",1945,2,3,0.27,Acres,"Forced Air, Natural Gas",Central Air,unknown,250000.0,1,2.0,False,18.0,hard,-1,1,3,10771.73,p2_more,p1_slight,hard_p2_more,incorrect
11523441,11589738,15237,2022/1/1,358213.7931,17.4137931,"Single Family Residence, Residential",1980,3,5,0.34,Acres,Natural Gas,Central Air,unknown,315000.0,15237,2022/1/1,344160.4478,15.99253731,"Single Family Residence, Residential",1969,3,4,0.31,Acres,"Forced Air, Natural Gas",Central Air,unknown,385000.0,1,2.0,False,18.181818181818183,hard,1,0,11,0.030000000000000027,p1_slight,p1_slight,hard_p1_slight,incorrect
11523441,11617480,15237,2022/1/1,358213.7931,17.4137931,"Single Family Residence, Residential",1980,3,5,0.34,Acres,Natural Gas,Central Air,unknown,315000.0,15237,2022/1/1,350850.3704,17.65925926,"Single Family Residence, Residential",1962,3,4,0.25,Acres,"Forced Air, Natural Gas",Central Air,unknown,384410.0,1,2.0,False,18.056242033245752,hard,1,0,18,0.09000000000000002,p1_slight,p1_slight,hard_p1_slight,incorrect
11481530,11521563,15237,2022/2/1,334387.7551,14.62585034,"Single Family Residence, Residential",1949,3,3,0.48,Acres,"Forced Air, Natural Gas",Central Air,unknown,335000.0,15237,2022/2/1,311324.8322,13.62416107,"Single Family Residence, Residential",1968,3,5,0.26,Acres,"Forced Air, Electric",Central Air,unknown,260000.0,2,1.0,False,22.388059701492537,hard,-2,0,-19,0.21999999999999997,p2_more,similar,hard_p2_more,incorrect
11555967,11617189,15237,2022/2/1,466403.0075,13.54887218,"Single Family Residence, Residential",1986,3,4,0.46,Acres,Natural Gas,Central Air,unknown,426000.0,15237,2022/2/1,507003.7037,15.48148148,"Single Family Residence, Residential",1976,3,4,0.46,Acres,"Forced Air, Natural Gas",Central Air,unknown,519000.0,1,2.0,False,17.91907514450867,hard,0,0,10,0.0,equal,p1_slight,hard_equal,incorrect
11484080,11643439,15237,2022/3/1,242523.5294,14.23529412,"Single Family Residence, Residential",1950,2,3,0.8,Acres,"Forced Air, Natural Gas",Central Air,unknown,271000.0,15237,2022/3/1,225802.5641,36.23076923,"Single Family Residence, Residential",1923,4,4,0.5,Acres,"Forced Air, Natural Gas",Electric,unknown,201000.0,2,1.0,False,25.830258302583026,medium,-1,-2,27,0.30000000000000004,p2_more,p1_much,medium_p2_more,incorrect
11522860,11643439,15237,2022/3/1,236622.8188,10.01342282,"Single Family Residence, Residential",1962,2,3,10001.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,299900.0,15237,2022/3/1,225802.5641,36.23076923,"Single Family Residence, Residential",1923,4,4,0.5,Acres,"Forced Air, Natural Gas",Electric,unknown,201000.0,2,1.0,False,32.97765921973991,medium,-1,-2,39,10000.5,p2_more,p1_much,medium_p2_more,incorrect
11557493,11558712,15237,2022/3/1,337550.0,16.0,"Single Family Residence, Residential",1978,3,3,0.29,Acres,"Forced Air, Natural Gas",Central Air,unknown,366362.0,15237,2022/3/1,306740.9091,13.86363636,"Single Family Residence, Residential",1950,2,3,0.42,Acres,"Forced Air, Natural Gas",Central Air,unknown,305000.0,2,1.0,False,16.749007811945564,hard,0,1,28,-0.13,equal,p1_much,hard_equal,incorrect
11558098,11617303,15237,2022/3/1,195306.0606,12.78787879,"Single Family Residence, Residential",1950,2,2,5706.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,170000.0,15237,2022/3/1,208800.0,11.77777778,"Townhouse, Residential",1972,2,3,5723.0,sqft,Natural Gas,Window A/C,unknown,220000.0,1,2.0,False,22.727272727272727,hard,-1,0,-22,-17.0,p2_more,p2_newer,hard_p2_more,incorrect
11616944,248643112,15237,2022/3/1,393816.6667,28.0,"Single Family Residence, Residential",1965,3,4,0.51,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,489500.0,15237,2022/3/1,390781.0219,10.0,"Single Family Residence, Residential",2017,2,2,2016.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,380000.0,2,1.0,False,22.36976506639428,hard,2,1,-52,-2015.49,p1_much,p2_newer,hard_p1_much,incorrect
11409174,11523159,15237,2022/4/1,187233.3333,35.33333333,"Single Family Residence, Residential",1958,1,3,10450.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,205000.0,15237,2022/4/1,235423.0769,30.30769231,"Single Family Residence, Residential",1956,2,2,9191.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,315000.0,1,2.0,False,34.92063492063492,medium,1,-1,2,1259.0,p1_slight,p1_slight,medium_p1_slight,incorrect
11439377,11523159,15237,2022/4/1,190059.7778,21.13888889,"Single Family Residence, Residential",1950,2,3,0.27,Acres,Natural Gas,Central Air,unknown,245000.0,15237,2022/4/1,235423.0769,30.30769231,"Single Family Residence, Residential",1956,2,2,9191.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,315000.0,1,2.0,False,22.22222222222222,hard,1,0,-6,-9190.73,p1_slight,similar,hard_p1_slight,incorrect
11442258,11442620,15237,2022/4/1,357591.68,11.68,SingleFamily,1950,3,3,0.35,Acres,"Forced air, Gas",Central,unknown,367000.0,15237,2022/4/1,324540.0,14.26666667,"Single Family Residence, Residential",1960,3,3,0.44,Acres,"Forced Air, Natural Gas",Electric,unknown,300000.0,2,1.0,False,18.256130790190735,hard,0,0,-10,-0.09000000000000002,equal,similar,hard_equal,incorrect
11485105,11523159,15237,2022/4/1,212341.6667,15.41666667,"Single Family Residence, Residential",1948,2,3,9191.0,sqft,Natural Gas,Central Air,unknown,195000.0,15237,2022/4/1,235423.0769,30.30769231,"Single Family Residence, Residential",1956,2,2,9191.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,315000.0,1,2.0,False,38.095238095238095,medium,1,0,-8,0.0,p1_slight,similar,medium_p1_slight,incorrect
11521577,11523291,15237,2022/4/1,309292.3077,26.0,"Single Family Residence, Residential",1962,3,5,0.82,Acres,"Forced Air, Natural Gas",Central Air,unknown,377000.0,15237,2022/4/1,332762.4161,13.27516779,"Single Family Residence, Residential",1970,3,4,0.73,Acres,"Forced Air, Natural Gas",Central Air,unknown,310000.0,2,1.0,False,17.771883289124666,hard,1,0,-8,0.08999999999999997,p1_slight,similar,hard_p1_slight,incorrect
11522069,11642781,15237,2022/4/1,377273.913,12.26086957,"Single Family Residence, Residential",1992,4,4,0.5,Acres,"Forced Air, Natural Gas",Central Air,unknown,350000.0,15237,2022/4/1,359261.5385,28.58974359,"Single Family Residence, Residential",1941,2,4,1.33,Acres,"Hot Water, Natural Gas",Electric,unknown,460000.0,1,2.0,False,23.91304347826087,hard,0,2,51,-0.8300000000000001,equal,p1_much,hard_equal,incorrect
11523159,11558929,15237,2022/4/1,235423.0769,30.30769231,"Single Family Residence, Residential",1956,2,2,9191.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,315000.0,15237,2022/4/1,271185.7143,12.0,"Single Family Residence, Residential",1949,1,3,9361.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,255100.0,2,1.0,False,19.015873015873016,hard,-1,1,7,-170.0,p2_more,p1_slight,hard_p2_more,incorrect
11523291,11642781,15237,2022/4/1,332762.4161,13.27516779,"Single Family Residence, Residential",1970,3,4,0.73,Acres,"Forced Air, Natural Gas",Central Air,unknown,310000.0,15237,2022/4/1,359261.5385,28.58974359,"Single Family Residence, Residential",1941,2,4,1.33,Acres,"Hot Water, Natural Gas",Electric,unknown,460000.0,1,2.0,False,32.608695652173914,medium,0,1,29,-0.6000000000000001,equal,p1_much,medium_equal,incorrect
11523349,11642781,15237,2022/4/1,416046.1538,15.76923077,"Single Family Residence, Residential",1990,3,4,1.04,Acres,"Forced Air, Natural Gas",Central Air,unknown,376000.0,15237,2022/4/1,359261.5385,28.58974359,"Single Family Residence, Residential",1941,2,4,1.33,Acres,"Hot Water, Natural Gas",Electric,unknown,460000.0,1,2.0,False,18.26086956521739,hard,0,1,49,-0.29000000000000004,equal,p1_much,hard_equal,incorrect
11557955,11642781,15237,2022/4/1,295276.9231,24.42307692,"Single Family Residence, Residential",1964,3,4,10876.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,325650.0,15237,2022/4/1,359261.5385,28.58974359,"Single Family Residence, Residential",1941,2,4,1.33,Acres,"Hot Water, Natural Gas",Electric,unknown,460000.0,1,2.0,False,29.206521739130437,medium,0,1,23,10874.67,equal,p1_much,medium_equal,incorrect
11589831,11642781,15237,2022/4/1,388620.5128,14.92307692,"Single Family Residence, Residential",1964,3,4,0.5,Acres,"Forced Air, Natural Gas",Central Air,unknown,380000.0,15237,2022/4/1,359261.5385,28.58974359,"Single Family Residence, Residential",1941,2,4,1.33,Acres,"Hot Water, Natural Gas",Electric,unknown,460000.0,1,2.0,False,17.391304347826086,hard,0,1,23,-0.8300000000000001,equal,p1_much,hard_equal,incorrect
11642781,11643821,15237,2022/4/1,359261.5385,28.58974359,"Single Family Residence, Residential",1941,2,4,1.33,Acres,"Hot Water, Natural Gas",Electric,unknown,460000.0,15237,2022/4/1,350988.8889,14.44444444,"Single Family Residence, Residential",1950,3,3,0.72,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,346000.0,2,1.0,False,24.782608695652176,hard,1,-1,-9,0.6100000000000001,p1_slight,similar,hard_p1_slight,incorrect
11483974,11484635,15237,2022/5/1,250393.8776,28.75510204,"Single Family Residence, Residential",1950,3,4,0.43,Acres,"Forced Air, Natural Gas",Central Air,unknown,286000.0,15237,2022/5/1,310900.0,22.75,"Single Family Residence, Residential",1975,4,3,0.33,Acres,"Forced Air, Natural Gas",Central Air,unknown,406000.0,1,2.0,False,29.55665024630542,medium,1,-1,-25,0.09999999999999998,p1_slight,p2_newer,medium_p1_slight,incorrect
11483974,11485060,15237,2022/5/1,250393.8776,28.75510204,"Single Family Residence, Residential",1950,3,4,0.43,Acres,"Forced Air, Natural Gas",Central Air,unknown,286000.0,15237,2022/5/1,308320.0,21.0,"Single Family Residence, Residential",1950,3,4,0.41,Acres,"Forced Air, Natural Gas",Central Air,unknown,365600.0,1,2.0,False,21.772428884026258,hard,0,0,0,0.020000000000000018,equal,similar,hard_equal,incorrect
11404583,11522810,15237,2022/6/1,343846.1538,31.14285714,"Single Family Residence, Residential",1944,1,3,6.08,Acres,"Forced Air, Natural Gas",Central Air,unknown,385000.0,15237,2022/6/1,287044.3182,17.125,"Single Family Residence, Residential",1964,2,4,0.39,Acres,Natural Gas,Central Air,unknown,295000.0,2,1.0,False,23.376623376623375,hard,-1,-1,-20,5.69,p2_more,p2_newer,hard_p2_more,incorrect
11404583,11523330,15237,2022/6/1,343846.1538,31.14285714,"Single Family Residence, Residential",1944,1,3,6.08,Acres,"Forced Air, Natural Gas",Central Air,unknown,385000.0,15237,2022/6/1,282125.641,13.69230769,"Single Family Residence, Residential",1967,2,3,0.47,Acres,"Hot Water, Natural Gas",Central Air,unknown,307000.0,2,1.0,False,20.259740259740262,hard,0,-1,-23,5.61,equal,p2_newer,hard_equal,incorrect
11404583,11558242,15237,2022/6/1,343846.1538,31.14285714,"Single Family Residence, Residential",1944,1,3,6.08,Acres,"Forced Air, Natural Gas",Central Air,unknown,385000.0,15237,2022/6/1,319141.4634,10.0,"Single Family Residence, Residential",1980,3,3,5749.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,315000.0,2,1.0,False,18.181818181818183,hard,0,-2,-36,-5742.92,equal,p2_newer,hard_equal,incorrect
11404583,11558625,15237,2022/6/1,343846.1538,31.14285714,"Single Family Residence, Residential",1944,1,3,6.08,Acres,"Forced Air, Natural Gas",Central Air,unknown,385000.0,15237,2022/6/1,299326.506,12.74698795,"Single Family Residence, Residential",1951,2,3,10454.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,270000.0,2,1.0,False,29.87012987012987,medium,0,-1,-7,-10447.92,equal,similar,medium_equal,incorrect
11484792,11523330,15237,2022/6/1,247820.0,19.33333333,"Single Family Residence, Residential",1949,3,3,8197.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,240000.0,15237,2022/6/1,282125.641,13.69230769,"Single Family Residence, Residential",1967,2,3,0.47,Acres,"Hot Water, Natural Gas",Central Air,unknown,307000.0,1,2.0,False,21.824104234527688,hard,0,1,-18,8196.53,equal,similar,hard_equal,incorrect
11522810,11617445,15237,2022/6/1,287044.3182,17.125,"Single Family Residence, Residential",1964,2,4,0.39,Acres,Natural Gas,Central Air,unknown,295000.0,15237,2022/6/1,335971.4286,23.71428571,"Single Family Residence, Residential",1938,3,3,0.01,Acres,"Hot Water, Natural Gas",Electric,unknown,438000.0,1,2.0,False,32.64840182648402,medium,1,-1,26,0.38,p1_slight,p1_much,medium_p1_slight,incorrect
11522810,11618303,15237,2022/6/1,287044.3182,17.125,"Single Family Residence, Residential",1964,2,4,0.39,Acres,Natural Gas,Central Air,unknown,295000.0,15237,2022/6/1,317650.0,13.0,"Single Family Residence, Residential",1955,2,3,0.25,Acres,"Forced Air, Natural Gas",Central Air,unknown,371100.0,1,2.0,False,20.50660199407168,hard,1,0,9,0.14,p1_slight,p1_slight,hard_p1_slight,incorrect
11523330,11617445,15237,2022/6/1,282125.641,13.69230769,"Single Family Residence, Residential",1967,2,3,0.47,Acres,"Hot Water, Natural Gas",Central Air,unknown,307000.0,15237,2022/6/1,335971.4286,23.71428571,"Single Family Residence, Residential",1938,3,3,0.01,Acres,"Hot Water, Natural Gas",Electric,unknown,438000.0,1,2.0,False,29.908675799086758,medium,0,-1,29,0.45999999999999996,equal,p1_much,medium_equal,incorrect
11523330,11618303,15237,2022/6/1,282125.641,13.69230769,"Single Family Residence, Residential",1967,2,3,0.47,Acres,"Hot Water, Natural Gas",Central Air,unknown,307000.0,15237,2022/6/1,317650.0,13.0,"Single Family Residence, Residential",1955,2,3,0.25,Acres,"Forced Air, Natural Gas",Central Air,unknown,371100.0,1,2.0,False,17.272972244677984,hard,0,0,12,0.21999999999999997,equal,p1_slight,hard_equal,incorrect
11558625,11617445,15237,2022/6/1,299326.506,12.74698795,"Single Family Residence, Residential",1951,2,3,10454.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,270000.0,15237,2022/6/1,335971.4286,23.71428571,"Single Family Residence, Residential",1938,3,3,0.01,Acres,"Hot Water, Natural Gas",Electric,unknown,438000.0,1,2.0,False,38.35616438356164,medium,0,-1,13,10453.99,equal,p1_slight,medium_equal,incorrect
11558625,11618303,15237,2022/6/1,299326.506,12.74698795,"Single Family Residence, Residential",1951,2,3,10454.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,270000.0,15237,2022/6/1,317650.0,13.0,"Single Family Residence, Residential",1955,2,3,0.25,Acres,"Forced Air, Natural Gas",Central Air,unknown,371100.0,1,2.0,False,27.243330638641876,medium,0,0,-4,10453.75,equal,similar,medium_equal,incorrect
11589177,11643310,15237,2022/6/1,464084.6154,14.0,"Single Family Residence, Residential",1983,5,5,0.57,Acres,Natural Gas,Electric,unknown,485000.0,15237,2022/6/1,512261.5385,25.0,"Single Family Residence, Residential",1954,3,3,0.02,Acres,"Forced Air, Natural Gas",Central Air,unknown,610000.0,1,2.0,False,20.491803278688526,hard,2,2,29,0.5499999999999999,p1_much,p1_much,hard_p1_much,incorrect
11589671,11617397,15237,2022/6/1,365531.7143,19.46428571,"Single Family Residence, Residential",1968,4,4,0.29,Acres,"Forced Air, Natural Gas",Central Air,unknown,427500.0,15237,2022/6/1,309583.3333,20.0,"Single Family Residence, Residential",1950,4,4,0.37,Acres,"Forced Air, Natural Gas",Central Air,unknown,350000.0,2,1.0,False,18.128654970760234,hard,0,0,18,-0.08000000000000002,equal,p1_slight,hard_equal,incorrect
11589671,11643265,15237,2022/6/1,365531.7143,19.46428571,"Single Family Residence, Residential",1968,4,4,0.29,Acres,"Forced Air, Natural Gas",Central Air,unknown,427500.0,15237,2022/6/1,347946.1538,12.30769231,"Single Family Residence, Residential",1950,2,4,0.9,Acres,"Forced Air, Natural Gas",Central Air,unknown,328000.0,2,1.0,False,23.27485380116959,hard,0,2,18,-0.6100000000000001,equal,p1_slight,hard_equal,incorrect
11590510,11617445,15237,2022/6/1,347034.9398,12.74698795,"Single Family Residence, Residential",1961,2,3,10480.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,350000.0,15237,2022/6/1,335971.4286,23.71428571,"Single Family Residence, Residential",1938,3,3,0.01,Acres,"Hot Water, Natural Gas",Electric,unknown,438000.0,1,2.0,False,20.091324200913242,hard,0,-1,23,10479.99,equal,p1_much,hard_equal,incorrect
11617445,11643265,15237,2022/6/1,335971.4286,23.71428571,"Single Family Residence, Residential",1938,3,3,0.01,Acres,"Hot Water, Natural Gas",Electric,unknown,438000.0,15237,2022/6/1,347946.1538,12.30769231,"Single Family Residence, Residential",1950,2,4,0.9,Acres,"Forced Air, Natural Gas",Central Air,unknown,328000.0,2,1.0,False,25.11415525114155,medium,-1,1,-12,-0.89,p2_more,similar,medium_p2_more,incorrect
11617445,164305293,15237,2022/6/1,335971.4286,23.71428571,"Single Family Residence, Residential",1938,3,3,0.01,Acres,"Hot Water, Natural Gas",Electric,unknown,438000.0,15237,2022/6/1,346165.8537,10.0,"Townhouse, Residential",2015,3,3,3571.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,340000.0,2,1.0,False,22.37442922374429,hard,0,0,-77,-3570.99,equal,p2_newer,hard_equal,incorrect
11522156,11590459,15237,2022/7/1,287462.6374,13.16483516,"Single Family Residence, Residential",1945,3,3,0.32,Acres,"Forced Air, Natural Gas",Central Air,unknown,290000.0,15237,2022/7/1,315377.0,10.9375,"Single Family Residence, Residential",1959,2,3,0.29,Acres,"Forced Air, Natural Gas",Central Air,unknown,360000.0,1,2.0,False,19.444444444444446,hard,0,1,-14,0.030000000000000027,equal,similar,hard_equal,incorrect
11558850,11643180,15237,2022/7/1,260343.5294,11.0,"Single Family Residence, Residential",1949,2,3,9060.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,320000.0,15237,2022/7/1,300005.1282,21.76923077,"Single Family Residence, Residential",1875,3,4,0.87,Acres,"Forced Air, Natural Gas",Central Air,unknown,261600.0,2,1.0,False,18.25,hard,-1,-1,74,9059.13,p2_more,p1_much,hard_p2_more,incorrect
11590008,11643180,15237,2022/7/1,330775.6098,11.14634146,"Single Family Residence, Residential",1979,3,3,0.28,Acres,"Forced Air, Natural Gas",Central Air,unknown,365000.0,15237,2022/7/1,300005.1282,21.76923077,"Single Family Residence, Residential",1875,3,4,0.87,Acres,"Forced Air, Natural Gas",Central Air,unknown,261600.0,2,1.0,False,28.328767123287673,medium,-1,0,104,-0.59,p2_more,p1_much,medium_p2_more,incorrect
11590459,11643180,15237,2022/7/1,315377.0,10.9375,"Single Family Residence, Residential",1959,2,3,0.29,Acres,"Forced Air, Natural Gas",Central Air,unknown,360000.0,15237,2022/7/1,300005.1282,21.76923077,"Single Family Residence, Residential",1875,3,4,0.87,Acres,"Forced Air, Natural Gas",Central Air,unknown,261600.0,2,1.0,False,27.333333333333332,medium,-1,-1,84,-0.5800000000000001,p2_more,p1_much,medium_p2_more,incorrect
11643180,116179935,15237,2022/7/1,300005.1282,21.76923077,"Single Family Residence, Residential",1875,3,4,0.87,Acres,"Forced Air, Natural Gas",Central Air,unknown,261600.0,15237,2022/7/1,342740.0,10.6,"Townhouse, Residential",2010,3,3,2922.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,315000.0,1,2.0,False,16.952380952380953,hard,1,0,-135,-2921.13,p1_slight,p2_newer,hard_p1_slight,incorrect
11446485,11646621,15238,2019/10/1,311669.2,14.9,Townhouse,1987,5,4,3963.0,sqft,"Forced air, Gas",Central,unknown,245000.0,15238,2019/10/1,330763.3,15.4,SingleFamily,1985,3,3,0.39,Acres,"Forced air, Gas",Central,unknown,350057.0,1,2.0,False,30.011398143730876,medium,1,2,2,3962.61,p1_slight,p1_slight,medium_p1_slight,incorrect
11412004,92378975,15238,2019/12/1,709395.0,16.0,SingleFamily,1975,4,4,1.03,Acres,"Forced air, Gas",Central,unknown,500000.0,15238,2019/12/1,700437.3333,18.25,SingleFamily,2007,3,3,8089.0,sqft,Other,Central,unknown,682500.0,1,2.0,False,26.73992673992674,medium,1,1,-32,-8087.97,p1_slight,p2_newer,medium_p1_slight,incorrect
11413924,11488670,15238,2020/1/1,178610.7692,59.69230769,SingleFamily,1911,1,2,0.46,Acres,"Forced air, Gas",Central,unknown,175000.0,15238,2020/1/1,248568.5,20.33333333,"Townhouse, Residential",1986,3,2,2247.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,230000.0,1,2.0,False,23.91304347826087,hard,0,-2,-75,-2246.54,equal,p2_newer,hard_equal,incorrect
11375090,11527873,15238,2020/10/1,493711.8,16.8,"Single Family Residence, Residential",2009,4,4,10658.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,449000.0,15238,2020/10/1,546562.1818,21.45454545,"Single Family Residence, Residential",1968,3,4,1.49,Acres,Natural Gas,Central Air,unknown,605000.0,1,2.0,False,25.785123966942148,medium,0,1,41,10656.51,equal,p1_much,medium_equal,incorrect
11413912,11414283,15238,2020/10/1,171507.0909,22.81818182,"Single Family Residence, Residential",1951,1,2,9265.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,230000.0,15238,2020/10/1,182622.5833,19.16666667,"Single Family Residence, Residential",1963,2,3,5875.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,167500.0,2,1.0,False,27.173913043478258,medium,-1,-1,-12,3390.0,p2_more,similar,medium_p2_more,incorrect
11413912,11414442,15238,2020/10/1,171507.0909,22.81818182,"Single Family Residence, Residential",1951,1,2,9265.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,230000.0,15238,2020/10/1,164990.0,21.0,"Single Family Residence, Residential",1953,1,3,9180.0,sqft,Natural Gas,Central Air,unknown,179900.0,2,1.0,False,21.782608695652176,hard,-1,0,-2,85.0,p2_more,similar,hard_p2_more,incorrect
11414135,11444513,15238,2020/4/1,498572.8889,13.77777778,SingleFamily,1978,3,4,0.92,Acres,Other,Central,unknown,537000.0,15238,2020/4/1,530946.1538,25.38461538,SingleFamily,1990,4,3,2592.0,sqft,"Other, Gas",Central,unknown,320000.0,2,1.0,False,40.4096834264432,easy,1,-1,-12,-2591.08,p1_slight,similar,easy_p1_slight,incorrect
11414193,11487476,15238,2020/4/1,250485.0,25.0,SingleFamily,1958,3,4,8624.0,sqft,"Forced air, Gas",Central,unknown,220000.0,15238,2020/4/1,246083.0,13.0,SingleFamily,1978,2,3,0.4,Acres,"Forced air, Gas",Central,unknown,269900.0,1,2.0,False,18.48832901074472,hard,1,1,-20,8623.6,p1_slight,p2_newer,hard_p1_slight,incorrect
11414193,59837122,15238,2020/4/1,250485.0,25.0,SingleFamily,1958,3,4,8624.0,sqft,"Forced air, Gas",Central,unknown,220000.0,15238,2020/4/1,248218.6667,16.0,Townhouse,2006,3,3,3301.0,sqft,"Other, Forced air, Gas",Central,unknown,268000.0,1,2.0,False,17.91044776119403,hard,1,0,-48,5323.0,p1_slight,p2_newer,hard_p1_slight,incorrect
11444556,11488396,15238,2020/6/1,585496.4444,22.22222222,"Single Family Residence, Residential",1958,5,4,1.15,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,482500.0,15238,2020/6/1,689919.1818,12.72727273,"Townhouse, Residential",1994,4,4,1306.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,630000.0,1,2.0,False,23.41269841269841,hard,0,1,-36,-1304.85,equal,p2_newer,hard_equal,incorrect
11411993,11487720,15238,2020/7/1,595235.1818,19.45454545,SingleFamily,1953,3,4,0.88,Acres,Other,Central,unknown,627500.0,15238,2020/7/1,571692.0,22.0,SingleFamily,1965,5,5,0.03,Acres,"Forced air, Gas",Central,unknown,515000.0,2,1.0,False,17.928286852589643,hard,-1,-2,-12,0.85,p2_more,similar,hard_p2_more,incorrect
11411993,11528034,15238,2020/7/1,595235.1818,19.45454545,SingleFamily,1953,3,4,0.88,Acres,Other,Central,unknown,627500.0,15238,2020/7/1,483532.2,26.8,"Single Family Residence, Residential",1954,3,3,1.23,Acres,"Forced Air, Natural Gas",Central Air,unknown,522000.0,2,1.0,False,16.812749003984067,hard,1,0,-1,-0.35,p1_slight,similar,hard_p1_slight,incorrect
11487477,11528034,15238,2020/7/1,392607.5385,15.53846154,SingleFamily,1987,6,4,1.28,Acres,Other,Central,unknown,305110.0,15238,2020/7/1,483532.2,26.8,"Single Family Residence, Residential",1954,3,3,1.23,Acres,"Forced Air, Natural Gas",Central Air,unknown,522000.0,1,2.0,False,41.54980842911877,easy,1,3,33,0.050000000000000044,p1_slight,p1_much,easy_p1_slight,incorrect
11487477,87992919,15238,2020/7/1,392607.5385,15.53846154,SingleFamily,1987,6,4,1.28,Acres,Other,Central,unknown,305110.0,15238,2020/7/1,357531.7,20.1,"Townhouse, Residential",2006,3,2,1158.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,395000.0,1,2.0,False,22.756962025316454,hard,2,3,-19,-1156.72,p1_much,similar,hard_p1_much,incorrect
11487647,11528034,15238,2020/7/1,433763.3333,20.0,SingleFamily,1951,4,4,1.37,Acres,"Other, Gas",Central,unknown,425000.0,15238,2020/7/1,483532.2,26.8,"Single Family Residence, Residential",1954,3,3,1.23,Acres,"Forced Air, Natural Gas",Central Air,unknown,522000.0,1,2.0,False,18.582375478927204,hard,1,1,-3,0.14000000000000012,p1_slight,similar,hard_p1_slight,incorrect
11412050,11446406,15238,2020/8/1,552371.4545,29.09090909,"Single Family Residence, Residential",1959,3,4,1.0,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,654500.0,15238,2020/8/1,532644.0,17.22222222,SingleFamily,1954,4,4,1.59,Acres,Other,Central,unknown,509000.0,2,1.0,False,22.230710466004584,hard,0,-1,5,-0.5900000000000001,equal,p1_slight,hard_equal,incorrect
11412174,11487741,15238,2020/8/1,1007903.0,12.0,"Single Family Residence, Residential",1929,6,5,1.09,Acres,"Forced Air, Natural Gas",Central Air,unknown,1365000.0,15238,2020/8/1,977025.4545,13.63636364,"Single Family Residence, Residential",1960,5,4,2.9,Acres,"Forced Air, Natural Gas",Central Air,unknown,975000.0,2,1.0,False,28.57142857142857,medium,1,1,-31,-1.8099999999999998,p1_slight,p2_newer,medium_p1_slight,incorrect
11446406,11562731,15238,2020/8/1,532644.0,17.22222222,SingleFamily,1954,4,4,1.59,Acres,Other,Central,unknown,509000.0,15238,2020/8/1,557717.2,17.8,"Single Family Residence, Residential",1960,3,5,0.1,Acres,"Forced Air, Natural Gas",Central Air,unknown,650000.0,1,2.0,False,21.69230769230769,hard,-1,1,-6,1.49,p2_more,similar,hard_p2_more,incorrect
11446406,87987769,15238,2020/8/1,532644.0,17.22222222,SingleFamily,1954,4,4,1.59,Acres,Other,Central,unknown,509000.0,15238,2020/8/1,606850.3333,20.0,SingleFamily,2007,3,4,5388.0,sqft,"Forced air, Electric",Central,unknown,659000.0,1,2.0,False,22.76176024279211,hard,0,1,-53,-5386.41,equal,p2_newer,hard_equal,incorrect
