zpid_1,zpid_2,zipcode_1,year_month.y_1,zestimate_linear_1,interval_range_linear_1,type_1,yearBuilt_1,bathrooms_1,bedrooms_1,lot_1,lotUnit_1,heating_1,cooling_1,parkingType_1,price.y_1,zipcode_2,year_month.y_2,zestimate_linear_2,interval_range_linear_2,type_2,yearBuilt_2,bathrooms_2,bedrooms_2,lot_2,lotUnit_2,heating_2,cooling_2,parkingType_2,price.y_2,pred_choice,true_choice,correct,price_diff_pct,difficulty,bedrooms_diff,bathrooms_diff,year_diff,lot_diff,bedroom_category,year_category,strat_key
11428044,11470643,15236,2022/6/1,180579.4545,18.81818182,SingleFamily,1966,2,2,0.48,Acres,Other,Central,unknown,320000.0,15236,2022/6/1,189906.4516,19.34408602,"Single Family Residence, Residential",1956,2,3,4500.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,207000.0,2,1.0,False,35.3125,medium,-1,0,10,-4499.52,p2_more,p1_slight,medium_p2_more
11428044,11508272,15236,2022/6/1,180579.4545,18.81818182,SingleFamily,1966,2,2,0.48,Acres,Other,Central,unknown,320000.0,15236,2022/6/1,152006.6667,22.84444444,"Single Family Residence, Residential",1951,2,4,6220.0,sqft,Natural Gas,Central Air,unknown,120000.0,2,1.0,False,62.5,easy,-2,0,15,-6219.52,p2_more,p1_slight,easy_p2_more
11428044,11641572,15236,2022/6/1,180579.4545,18.81818182,SingleFamily,1966,2,2,0.48,Acres,Other,Central,unknown,320000.0,15236,2022/6/1,192428.75,22.425,"Single Family Residence, Residential",1956,2,2,6586.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,174500.0,2,1.0,False,45.46875,easy,0,0,10,-6585.52,equal,p1_slight,easy_equal
11429177,11506911,15236,2022/6/1,186847.2527,16.82417582,"Single Family Residence, Residential",1955,1,2,7200.0,sqft,Natural Gas,"Central Air, Electric",unknown,184000.0,15236,2022/6/1,155111.3636,21.61363636,"Single Family Residence, Residential",1946,1,3,7557.0,sqft,"Forced Air, Natural Gas",Electric,unknown,134900.0,2,1.0,False,26.684782608695652,medium,-1,0,9,-357.0,p2_more,p1_slight,medium_p2_more
11467606,11469987,15236,2022/6/1,172033.3333,17.57777778,"Single Family Residence, Residential",1953,2,3,7287.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,139900.0,15236,2022/6/1,160191.3043,30.08695652,"Single Family Residence, Residential",1938,2,3,0.43,Acres,"Forced Air, Natural Gas",Central Air,unknown,204000.0,1,2.0,False,31.42156862745098,medium,0,0,15,7286.57,equal,p1_slight,medium_equal
11468711,11507979,15236,2022/6/1,214186.9565,18.34782609,"Single Family Residence, Residential",1950,2,3,8677.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,290000.0,15236,2022/6/1,227184.6154,26.92307692,"Single Family Residence, Residential",1940,3,3,0.32,Acres,"Hot Water, Natural Gas",Central Air,unknown,375000.0,1,2.0,False,22.666666666666664,hard,0,-1,10,8676.68,equal,p1_slight,hard_equal
11469987,11508272,15236,2022/6/1,160191.3043,30.08695652,"Single Family Residence, Residential",1938,2,3,0.43,Acres,"Forced Air, Natural Gas",Central Air,unknown,204000.0,15236,2022/6/1,152006.6667,22.84444444,"Single Family Residence, Residential",1951,2,4,6220.0,sqft,Natural Gas,Central Air,unknown,120000.0,2,1.0,False,41.17647058823529,easy,-1,0,-13,-6219.57,p2_more,similar,easy_p2_more
11506540,11507979,15236,2022/6/1,232515.9091,11.52272727,"Single Family Residence, Residential",1951,2,3,7840.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,247000.0,15236,2022/6/1,227184.6154,26.92307692,"Single Family Residence, Residential",1940,3,3,0.32,Acres,"Hot Water, Natural Gas",Central Air,unknown,375000.0,1,2.0,False,34.13333333333333,medium,0,-1,11,7839.68,equal,p1_slight,medium_equal
11507355,11507979,15236,2022/6/1,235300.0,19.0,"Single Family Residence, Residential",1960,3,3,7840.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,257000.0,15236,2022/6/1,227184.6154,26.92307692,"Single Family Residence, Residential",1940,3,3,0.32,Acres,"Hot Water, Natural Gas",Central Air,unknown,375000.0,1,2.0,False,31.466666666666665,medium,0,0,20,7839.68,equal,p1_slight,medium_equal
11507979,11578336,15236,2022/6/1,227184.6154,26.92307692,"Single Family Residence, Residential",1940,3,3,0.32,Acres,"Hot Water, Natural Gas",Central Air,unknown,375000.0,15236,2022/6/1,262883.3333,17.33333333,"Single Family Residence, Residential",1974,3,4,9539.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,257500.0,2,1.0,False,31.333333333333336,medium,-1,0,-34,-9538.68,p2_more,p2_newer,medium_p2_more
11507979,11641582,15236,2022/6/1,227184.6154,26.92307692,"Single Family Residence, Residential",1940,3,3,0.32,Acres,"Hot Water, Natural Gas",Central Air,unknown,375000.0,15236,2022/6/1,248743.5897,11.02564103,"Single Family Residence, Residential",1971,3,3,7840.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,242500.0,2,1.0,False,35.333333333333336,medium,0,0,-31,-7839.68,equal,p2_newer,medium_equal
11441935,11484913,15237,2019/11/1,250865.2,15.6,SingleFamily,1946,3,3,9740.0,sqft,"Gas, Forced air, Baseboard, Electric",Central,unknown,217500.0,15237,2019/11/1,249343.0,15.7,SingleFamily,1950,3,3,9757.0,sqft,"Forced air, Gas",Central,unknown,160000.0,2,1.0,False,26.436781609195403,medium,0,0,-4,-17.0,equal,similar,medium_equal
11441935,11589678,15237,2019/11/1,250865.2,15.6,SingleFamily,1946,3,3,9740.0,sqft,"Gas, Forced air, Baseboard, Electric",Central,unknown,217500.0,15237,2019/11/1,274698.7692,11.30769231,SingleFamily,1964,2,3,10585.0,sqft,"Forced air, Gas",Central,unknown,275000.0,1,2.0,False,20.909090909090907,hard,0,1,-18,-845.0,equal,similar,hard_equal
11441935,121887952,15237,2019/11/1,250865.2,15.6,SingleFamily,1946,3,3,9740.0,sqft,"Gas, Forced air, Baseboard, Electric",Central,unknown,217500.0,15237,2019/11/1,275497.0769,10.0,"Townhouse, Residential",2012,3,3,2818.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,268000.0,1,2.0,False,18.84328358208955,hard,0,0,-66,6922.0,equal,p2_newer,hard_equal
11484094,11484913,15237,2019/11/1,215422.0,21.0,SingleFamily,1950,3,3,0.28,Acres,"Other, Forced air, Gas",Central,unknown,205000.0,15237,2019/11/1,249343.0,15.7,SingleFamily,1950,3,3,9757.0,sqft,"Forced air, Gas",Central,unknown,160000.0,2,1.0,False,21.951219512195124,hard,0,0,0,-9756.72,equal,similar,hard_equal
11484913,11559470,15237,2019/11/1,249343.0,15.7,SingleFamily,1950,3,3,9757.0,sqft,"Forced air, Gas",Central,unknown,160000.0,15237,2019/11/1,229272.6,11.0,SingleFamily,1978,2,3,0.45,Acres,Other,Central,unknown,222500.0,1,2.0,False,28.08988764044944,medium,0,1,-28,9756.55,equal,p2_newer,medium_equal
11484913,11589678,15237,2019/11/1,249343.0,15.7,SingleFamily,1950,3,3,9757.0,sqft,"Forced air, Gas",Central,unknown,160000.0,15237,2019/11/1,274698.7692,11.30769231,SingleFamily,1964,2,3,10585.0,sqft,"Forced air, Gas",Central,unknown,275000.0,1,2.0,False,41.81818181818181,easy,0,1,-14,-828.0,equal,similar,easy_equal
11484913,121887952,15237,2019/11/1,249343.0,15.7,SingleFamily,1950,3,3,9757.0,sqft,"Forced air, Gas",Central,unknown,160000.0,15237,2019/11/1,275497.0769,10.0,"Townhouse, Residential",2012,3,3,2818.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,268000.0,1,2.0,False,40.298507462686565,easy,0,0,-62,6939.0,equal,p2_newer,easy_equal
11589023,61261629,15237,2019/11/1,419255.2,14.2,SingleFamily,1994,4,4,0.26,Acres,Other,Central,unknown,424900.0,15237,2019/11/1,460740.0,23.0,SingleFamily,2002,3,4,9469.0,sqft,"Forced air, Gas",Central,unknown,510000.0,1,2.0,False,16.686274509803923,hard,0,1,-8,-9468.74,equal,similar,hard_equal
11589678,11590526,15237,2019/11/1,274698.7692,11.30769231,SingleFamily,1964,2,3,10585.0,sqft,"Forced air, Gas",Central,unknown,275000.0,15237,2019/11/1,262506.0,18.0,SingleFamily,1952,3,3,0.32,Acres,"Forced air, Gas",Other,unknown,195000.0,2,1.0,False,29.09090909090909,medium,0,-1,12,10584.68,equal,p1_slight,medium_equal
11589946,11590526,15237,2019/11/1,222985.9,18.45,"Single Family Residence, Residential",1952,2,4,0.5,Acres,"Forced Air, Natural Gas",Central Air,unknown,249900.0,15237,2019/11/1,262506.0,18.0,SingleFamily,1952,3,3,0.32,Acres,"Forced air, Gas",Other,unknown,195000.0,2,1.0,False,21.968787515006003,hard,1,-1,0,0.18,p1_slight,similar,hard_p1_slight
11481578,11617760,15237,2019/7/1,198149.2,10.0,SingleFamily,1950,2,3,0.58,Acres,Other,Central,Garage - Attached,179000.0,15237,2019/7/1,211123.0769,10.0,SingleFamily,1950,2,3,9517.0,sqft,"Forced air, Gas",Central,Garage - Attached,215000.0,1,2.0,False,16.74418604651163,hard,0,0,0,-9516.42,equal,similar,hard_equal
11643820,119344881,15237,2019/7/1,312568.0588,10.47058824,"Single Family Residence, Residential",1945,3,4,0.57,Acres,"Forced Air, Natural Gas",Central Air,unknown,290000.0,15237,2019/7/1,345624.8462,10.0,SingleFamily,2012,2,2,6425.0,sqft,Other,Central,unknown,363900.0,1,2.0,False,20.307776861775213,hard,2,1,-67,-6424.43,p1_much,p2_newer,hard_p1_much
11558438,11590292,15237,2019/8/1,256193.25,12.25,SingleFamily,1965,4,4,3265.0,sqft,"Forced air, Gas",Central,unknown,375000.0,15237,2019/8/1,276541.2069,10.0,"Single Family Residence, Residential",1975,3,4,0.35,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,253900.0,2,1.0,False,32.29333333333334,medium,0,1,-10,3264.65,equal,similar,medium_equal
11616739,164697312,15237,2019/8/1,386863.8095,10.57142857,SingleFamily,1975,3,4,2208.0,sqft,"Forced air, Gas",Central,unknown,465000.0,15237,2019/8/1,351788.3333,10.0,Townhouse,2015,3,3,2326.0,sqft,"Forced air, Gas",Central,unknown,335000.0,2,1.0,False,27.956989247311824,medium,1,0,-40,-118.0,p1_slight,p2_newer,medium_p1_slight
11523281,118479550,15237,2020/1/1,286503.0,14.5,SingleFamily,1969,4,3,0.29,Acres,Other,Central,unknown,193325.0,15237,2020/1/1,298682.7368,18.10526316,"Townhouse, Residential",2012,4,3,2922.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,293000.0,1,2.0,False,34.018771331058026,medium,0,0,-43,-2921.71,equal,p2_newer,medium_equal
11481776,11485053,15237,2020/10/1,274804.3846,13.46153846,"Single Family Residence, Residential",1949,2,3,0.26,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,310000.0,15237,2020/10/1,262832.2,17.46666667,"Single Family Residence, Residential",1950,3,3,0.02,Acres,"Forced Air, Natural Gas",Central Air,unknown,249899.0,2,1.0,False,19.38741935483871,hard,0,-1,-1,0.24000000000000002,equal,similar,hard_equal
11522998,11523221,15237,2020/10/1,193201.0,10.0,"Townhouse, Residential",1975,3,3,871.2,sqft,"Forced Air, Natural Gas",Central Air,unknown,225000.0,15237,2020/10/1,189426.0,23.0,"Single Family Residence, Residential",1954,2,2,10500.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,180678.0,2,1.0,False,19.698666666666668,hard,1,1,21,-9628.8,p1_slight,p1_much,hard_p1_slight
11523221,11559195,15237,2020/10/1,189426.0,23.0,"Single Family Residence, Residential",1954,2,2,10500.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,180678.0,15237,2020/10/1,202361.9,14.2,"Single Family Residence, Residential",1950,2,2,0.3,Acres,"Forced Air, Natural Gas",Central Air,unknown,226000.0,1,2.0,False,20.053982300884957,hard,0,0,4,10499.7,equal,p1_slight,hard_equal
11557521,11616727,15237,2020/10/1,335320.2667,22.13333333,"Single Family Residence, Residential",1978,3,4,0.25,Acres,Natural Gas,"Central Air, Electric",unknown,353000.0,15237,2020/10/1,372904.0,18.0,"Single Family Residence, Residential",1960,3,4,0.01,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,434100.0,1,2.0,False,18.68233126007832,hard,0,0,18,0.24,equal,p1_slight,hard_equal
11616727,11643051,15237,2020/10/1,372904.0,18.0,"Single Family Residence, Residential",1960,3,4,0.01,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,434100.0,15237,2020/10/1,422864.0,19.0,"Single Family Residence, Residential",1935,2,3,0.92,Acres,"Hot Water, Natural Gas",Central Air,unknown,360000.0,2,1.0,False,17.069799585349,hard,1,1,25,-0.91,p1_slight,p1_much,hard_p1_slight
11616727,115826528,15237,2020/10/1,372904.0,18.0,"Single Family Residence, Residential",1960,3,4,0.01,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,434100.0,15237,2020/10/1,335595.9167,11.16666667,"Townhouse, Residential",2010,4,4,3258.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,335000.0,2,1.0,False,22.828841280810874,hard,0,-1,-50,-3257.99,equal,p2_newer,hard_equal
11409318,11481710,15237,2020/11/1,217731.0,20.0,SingleFamily,1948,1,3,10653.0,sqft,"Forced air, Gas",Central,unknown,236000.0,15237,2020/11/1,181432.5,22.9,"Single Family Residence, Residential",1945,2,3,0.4,Acres,"Hot Water, Natural Gas",Window A/C,unknown,110000.0,2,1.0,False,53.38983050847458,easy,0,-1,3,10652.6,equal,p1_slight,easy_equal
11409318,11481992,15237,2020/11/1,217731.0,20.0,SingleFamily,1948,1,3,10653.0,sqft,"Forced air, Gas",Central,unknown,236000.0,15237,2020/11/1,186309.8462,15.0,"Single Family Residence, Residential",1931,2,3,468.8,sqft,"Forced Air, Natural Gas",Central Air,unknown,183000.0,2,1.0,False,22.45762711864407,hard,0,-1,17,10184.2,equal,p1_slight,hard_equal
11409318,11558334,15237,2020/11/1,217731.0,20.0,SingleFamily,1948,1,3,10653.0,sqft,"Forced air, Gas",Central,unknown,236000.0,15237,2020/11/1,206544.0,13.66666667,"Single Family Residence, Residential",1963,2,3,5300.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,194500.0,2,1.0,False,17.584745762711865,hard,0,-1,-15,5353.0,equal,similar,hard_equal
11481710,11481992,15237,2020/11/1,181432.5,22.9,"Single Family Residence, Residential",1945,2,3,0.4,Acres,"Hot Water, Natural Gas",Window A/C,unknown,110000.0,15237,2020/11/1,186309.8462,15.0,"Single Family Residence, Residential",1931,2,3,468.8,sqft,"Forced Air, Natural Gas",Central Air,unknown,183000.0,1,2.0,False,39.89071038251366,medium,0,0,14,-468.40000000000003,equal,p1_slight,medium_equal
11558229,11617455,15237,2020/11/1,274901.2308,14.61538462,"Single Family Residence, Residential",1966,3,3,8160.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,275000.0,15237,2020/11/1,328844.2727,27.45454545,"Single Family Residence, Residential",1880,3,3,1.46,Acres,"Hot Water, Natural Gas","Window A/C, Wall Unit(s)",unknown,435000.0,1,2.0,False,36.7816091954023,medium,0,0,86,8158.54,equal,p1_much,medium_equal
11617455,11618516,15237,2020/11/1,328844.2727,27.45454545,"Single Family Residence, Residential",1880,3,3,1.46,Acres,"Hot Water, Natural Gas","Window A/C, Wall Unit(s)",unknown,435000.0,15237,2020/11/1,322748.6364,14.90909091,"Single Family Residence, Residential",1959,3,3,0.47,Acres,"Forced Air, Natural Gas",Central Air,unknown,300000.0,2,1.0,False,31.03448275862069,medium,0,0,-79,0.99,equal,p2_newer,medium_equal
11617503,11618516,15237,2020/11/1,344501.4,16.1,"Single Family Residence, Residential",1962,4,4,0.31,Acres,"Forced Air, Natural Gas",Central Air,unknown,390000.0,15237,2020/11/1,322748.6364,14.90909091,"Single Family Residence, Residential",1959,3,3,0.47,Acres,"Forced Air, Natural Gas",Central Air,unknown,300000.0,2,1.0,False,23.076923076923077,hard,1,1,3,-0.15999999999999998,p1_slight,p1_slight,hard_p1_slight
11617602,11618516,15237,2020/11/1,338619.6667,12.33333333,"Single Family Residence, Residential",1949,2,5,0.01,Acres,"Forced Air, Natural Gas",Central Air,unknown,389000.0,15237,2020/11/1,322748.6364,14.90909091,"Single Family Residence, Residential",1959,3,3,0.47,Acres,"Forced Air, Natural Gas",Central Air,unknown,300000.0,2,1.0,False,22.87917737789203,hard,2,-1,-10,-0.45999999999999996,p1_much,similar,hard_p1_much
11370489,11616581,15237,2020/12/1,473208.1667,28.5,"Single Family Residence, Residential",1863,5,5,3.5,Acres,"Forced Air, Natural Gas","Other, Central Air",unknown,590000.0,15237,2020/12/1,485033.1538,11.07692308,"Single Family Residence, Residential",1999,3,4,0.46,Acres,"Forced Air, Natural Gas",Central Air,unknown,439000.0,2,1.0,False,25.593220338983052,medium,1,2,-136,3.04,p1_slight,p2_newer,medium_p1_slight
11370489,119344606,15237,2020/12/1,473208.1667,28.5,"Single Family Residence, Residential",1863,5,5,3.5,Acres,"Forced Air, Natural Gas","Other, Central Air",unknown,590000.0,15237,2020/12/1,466204.2,17.13333333,SingleFamily,2011,4,4,0.42,Acres,"Forced air, Gas",Central,unknown,489000.0,2,1.0,False,17.11864406779661,hard,1,1,-148,3.08,p1_slight,p2_newer,hard_p1_slight
11481865,11558581,15237,2020/12/1,219571.0,15.91666667,"Single Family Residence, Residential",1956,2,3,6250.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,210000.0,15237,2020/12/1,247852.3333,11.33333333,"Single Family Residence, Residential",1950,1,3,10500.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,260000.0,1,2.0,False,19.230769230769234,hard,0,1,6,-4250.0,equal,p1_slight,hard_equal
11616704,11617428,15237,2020/12/1,266325.0769,15.07692308,"Single Family Residence, Residential",1958,2,2,1.26,Acres,"Forced Air, Natural Gas",Central Air,unknown,284200.0,15237,2020/12/1,308778.0,18.0,"Single Family Residence, Residential",1970,3,3,0.28,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,220000.0,2,1.0,False,22.58972554539057,hard,-1,-1,-12,0.98,p2_more,similar,hard_p2_more
11617295,11617428,15237,2020/12/1,276879.8462,17.61538462,"Single Family Residence, Residential",1925,2,4,1.08,Acres,Natural Gas,Electric,unknown,390000.0,15237,2020/12/1,308778.0,18.0,"Single Family Residence, Residential",1970,3,3,0.28,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,220000.0,2,1.0,False,43.58974358974359,easy,1,-1,-45,0.8,p1_slight,p2_newer,easy_p1_slight
11617295,11617489,15237,2020/12/1,276879.8462,17.61538462,"Single Family Residence, Residential",1925,2,4,1.08,Acres,Natural Gas,Electric,unknown,390000.0,15237,2020/12/1,335072.6923,21.0,"Single Family Residence, Residential",1965,2,4,0.25,Acres,"Forced Air, Natural Gas",Central Air,unknown,300000.0,2,1.0,False,23.076923076923077,hard,0,0,-40,0.8300000000000001,equal,p2_newer,hard_equal
11617295,11643925,15237,2020/12/1,276879.8462,17.61538462,"Single Family Residence, Residential",1925,2,4,1.08,Acres,Natural Gas,Electric,unknown,390000.0,15237,2020/12/1,308841.0,13.0,"Single Family Residence, Residential",1983,3,4,0.28,Acres,"Forced Air, Natural Gas",Central Air,unknown,290000.0,2,1.0,False,25.64102564102564,medium,0,-1,-58,0.8,equal,p2_newer,medium_equal
11617295,119346049,15237,2020/12/1,276879.8462,17.61538462,"Single Family Residence, Residential",1925,2,4,1.08,Acres,Natural Gas,Electric,unknown,390000.0,15237,2020/12/1,292522.0,18.0,"Single Family Residence, Residential",1951,2,3,0.99,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,292000.0,2,1.0,False,25.128205128205128,medium,1,0,-26,0.09000000000000008,p1_slight,p2_newer,medium_p1_slight
11617428,11617489,15237,2020/12/1,308778.0,18.0,"Single Family Residence, Residential",1970,3,3,0.28,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,220000.0,15237,2020/12/1,335072.6923,21.0,"Single Family Residence, Residential",1965,2,4,0.25,Acres,"Forced Air, Natural Gas",Central Air,unknown,300000.0,1,2.0,False,26.666666666666668,medium,-1,1,5,0.030000000000000027,p2_more,p1_slight,medium_p2_more
11481949,11590373,15237,2020/3/1,226039.5,13.3,SingleFamily,1964,3,3,0.46,Acres,Other,Central,Garage - Attached,170000.0,15237,2020/3/1,243424.6667,17.22222222,SingleFamily,1962,3,3,9374.0,sqft,"Forced air, Gas",Central,Garage - Attached,305000.0,1,2.0,False,44.26229508196721,easy,0,0,2,-9373.54,equal,p1_slight,easy_equal
11481949,11616598,15237,2020/3/1,226039.5,13.3,SingleFamily,1964,3,3,0.46,Acres,Other,Central,Garage - Attached,170000.0,15237,2020/3/1,237335.5,16.5,SingleFamily,1955,2,3,0.43,Acres,"Forced air, Gas",Central,Garage - Attached,240000.0,1,2.0,False,29.166666666666668,medium,0,1,9,0.030000000000000027,equal,p1_slight,medium_equal
11523469,11559336,15237,2020/3/1,267654.0,19.0,SingleFamily,1952,2,3,0.39,Acres,"Forced air, Gas",Central,unknown,229750.0,15237,2020/3/1,272347.0,19.0,SingleFamily,1970,3,4,0.31,Acres,Other,Central,unknown,305000.0,1,2.0,False,24.672131147540984,hard,-1,-1,-18,0.08000000000000002,p2_more,similar,hard_p2_more
11442100,11523138,15237,2020/4/1,304892.0,21.0,SingleFamily,1988,3,4,0.36,Acres,Other,Central,unknown,395000.0,15237,2020/4/1,279859.0,14.0,SingleFamily,1965,3,5,10280.0,sqft,"Forced air, Gas",Central,unknown,297000.0,2,1.0,False,24.81012658227848,hard,-1,0,23,-10279.64,p2_more,p1_much,hard_p2_more
11521929,11522027,15237,2020/5/1,266564.2,13.6,SingleFamily,1964,3,5,0.76,Acres,Other,Central,unknown,250000.0,15237,2020/5/1,305345.0909,13.63636364,SingleFamily,1940,2,4,0.3,Acres,"Forced air, Gas",Central,unknown,318000.0,1,2.0,False,21.38364779874214,hard,1,1,24,0.46,p1_slight,p1_much,hard_p1_slight
11409259,11617759,15237,2020/6/1,250274.4545,13.27272727,SingleFamily,1950,2,4,10214.0,sqft,Other,Central,unknown,255000.0,15237,2020/6/1,218139.3333,25.11111111,"Single Family Residence, Residential",1944,3,3,9600.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,177000.0,2,1.0,False,30.58823529411765,medium,1,-1,6,614.0,p1_slight,p1_slight,medium_p1_slight
11409259,11643467,15237,2020/6/1,250274.4545,13.27272727,SingleFamily,1950,2,4,10214.0,sqft,Other,Central,unknown,255000.0,15237,2020/6/1,236976.5455,14.45454545,"Single Family Residence, Residential",1939,2,3,0.37,Acres,"Forced Air, Natural Gas","Central Air, Wall Unit(s)",unknown,192000.0,2,1.0,False,24.705882352941178,hard,1,0,11,10213.63,p1_slight,p1_slight,hard_p1_slight
11484986,11643467,15237,2020/6/1,250370.75,15.75,SingleFamily,1950,2,3,0.27,Acres,"Other, Forced air, Gas",Central,unknown,259000.0,15237,2020/6/1,236976.5455,14.45454545,"Single Family Residence, Residential",1939,2,3,0.37,Acres,"Forced Air, Natural Gas","Central Air, Wall Unit(s)",unknown,192000.0,2,1.0,False,25.868725868725868,medium,0,0,11,-0.09999999999999998,equal,p1_slight,medium_equal
11485026,11616749,15237,2020/6/1,271759.3636,11.09090909,SingleFamily,1978,3,3,0.47,Acres,"Forced air, Gas",Central,unknown,276000.0,15237,2020/6/1,291775.0,15.0,SingleFamily,1965,3,4,0.25,Acres,Other,Central,unknown,339900.0,1,2.0,False,18.79964695498676,hard,-1,0,13,0.21999999999999997,p2_more,p1_slight,hard_p2_more
11521590,11617759,15237,2020/6/1,211911.8182,19.09090909,SingleFamily,1968,2,3,0.6,Acres,Forced air,Other,unknown,230000.0,15237,2020/6/1,218139.3333,25.11111111,"Single Family Residence, Residential",1944,3,3,9600.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,177000.0,2,1.0,False,23.043478260869566,hard,0,-1,24,-9599.4,equal,p1_much,hard_equal
11522602,11617759,15237,2020/6/1,261296.0,20.0,SingleFamily,1960,3,4,0.26,Acres,Other,Central,unknown,333900.0,15237,2020/6/1,218139.3333,25.11111111,"Single Family Residence, Residential",1944,3,3,9600.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,177000.0,2,1.0,False,46.99011680143755,easy,1,0,16,-9599.74,p1_slight,p1_slight,easy_p1_slight
11522602,11643467,15237,2020/6/1,261296.0,20.0,SingleFamily,1960,3,4,0.26,Acres,Other,Central,unknown,333900.0,15237,2020/6/1,236976.5455,14.45454545,"Single Family Residence, Residential",1939,2,3,0.37,Acres,"Forced Air, Natural Gas","Central Air, Wall Unit(s)",unknown,192000.0,2,1.0,False,42.497753818508535,easy,1,1,21,-0.10999999999999999,p1_slight,p1_much,easy_p1_slight
11558387,11617759,15237,2020/6/1,210300.8889,17.0,"Single Family Residence, Residential",1955,2,2,7548.0,sqft,Natural Gas,Central Air,unknown,227500.0,15237,2020/6/1,218139.3333,25.11111111,"Single Family Residence, Residential",1944,3,3,9600.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,177000.0,2,1.0,False,22.197802197802197,hard,-1,-1,11,-2052.0,p2_more,p1_slight,hard_p2_more
11559338,11616749,15237,2020/6/1,304659.6364,16.54545455,SingleFamily,1967,3,4,10454.0,sqft,Other,Central,unknown,275000.0,15237,2020/6/1,291775.0,15.0,SingleFamily,1965,3,4,0.25,Acres,Other,Central,unknown,339900.0,1,2.0,False,19.093851132686083,hard,0,0,2,10453.75,equal,p1_slight,hard_equal
11590245,11617759,15237,2020/6/1,225271.8889,17.77777778,SingleFamily,1960,2,3,9147.0,sqft,Other,Central,unknown,255000.0,15237,2020/6/1,218139.3333,25.11111111,"Single Family Residence, Residential",1944,3,3,9600.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,177000.0,2,1.0,False,30.58823529411765,medium,0,-1,16,-453.0,equal,p1_slight,medium_equal
11590387,11617759,15237,2020/6/1,218223.7273,14.54545455,SingleFamily,1974,1,3,0.57,Acres,Other,Central,unknown,220500.0,15237,2020/6/1,218139.3333,25.11111111,"Single Family Residence, Residential",1944,3,3,9600.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,177000.0,2,1.0,False,19.727891156462583,hard,0,-2,30,-9599.43,equal,p1_much,hard_equal
11590947,11643489,15237,2020/6/1,440385.6667,11.55555556,SingleFamily,1965,3,5,0.41,Acres,"Forced air, Gas",Central,unknown,443000.0,15237,2020/6/1,447872.375,15.0,SingleFamily,1905,3,4,0.01,Acres,"Radiant, Forced air, Gas","Other, Central",unknown,542500.0,1,2.0,False,18.34101382488479,hard,1,0,60,0.39999999999999997,p1_slight,p1_much,hard_p1_slight
11409776,11558472,15237,2020/7/1,165379.0,13.0,Townhouse,1978,2,3,1484.0,sqft,"Electric, Heat pump",Central,unknown,159900.0,15237,2020/7/1,182247.5,17.33333333,SingleFamily,1950,2,2,10497.0,sqft,Other,Central,unknown,193500.0,1,2.0,False,17.364341085271317,hard,1,0,28,-9013.0,p1_slight,p1_much,hard_p1_slight
11409776,11618494,15237,2020/7/1,165379.0,13.0,Townhouse,1978,2,3,1484.0,sqft,"Electric, Heat pump",Central,unknown,159900.0,15237,2020/7/1,192963.9,18.2,SingleFamily,1954,2,2,10497.0,sqft,Other,Central,unknown,260000.0,1,2.0,False,38.5,medium,1,0,24,-9013.0,p1_slight,p1_much,medium_p1_slight
11440812,11521560,15237,2020/7/1,295825.4167,15.91666667,SingleFamily,1981,3,4,9114.0,sqft,Forced air,Central,unknown,300000.0,15237,2020/7/1,310667.6,18.9,SingleFamily,1966,3,4,0.7,Acres,"Other, Forced air, Gas",Central,unknown,360000.0,1,2.0,False,16.666666666666664,hard,0,0,15,9113.3,equal,p1_slight,hard_equal
